City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
277,Half Moon Bay,US,2021-07-24 16:23:05,37.4636,-122.4286,73.92,80,75,1.99
278,Itacare,BR,2021-07-24 16:23:05,-14.2775,-38.9967,80.49,68,100,13.94
279,Padang,ID,2021-07-24 16:23:05,-0.9492,100.3543,78.51,86,78,3.4
280,Huainan,CN,2021-07-24 16:23:06,32.6264,116.9969,75.25,93,67,6.04
281,Glowno,PL,2021-07-24 16:23:06,51.9646,19.7157,79.57,54,74,5.14
282,Bondo,CD,2021-07-24 16:23:06,3.8146,23.6866,76.5,81,91,2.62
283,Razole,IN,2021-07-24 16:23:07,16.4833,81.8333,84.49,79,49,4.61
284,Batagay,RU,2021-07-24 16:23:07,67.6333,134.6333,59.77,69,77,5.01
285,Huanren,CN,2021-07-24 16:23:08,41.2647,125.3667,70.32,92,60,2.89
286,Hammerfest,NO,2021-07-24 16:23:08,70.6634,23.6821,45.05,100,75,11.5
287,Nanortalik,GL,2021-07-24 16:23:08,60.1432,-45.2371,43.77,96,100,11.83
288,Thompson,CA,2021-07-24 16:22:21,55.7435,-97.8558,64.56,72,90,12.66
289,Kaoma,ZM,2021-07-24 16:23:09,-14.7833,24.8,70.11,40,48,11.95
290,Salem,IN,2021-07-24 16:23:09,11.65,78.1667,78.69,77,63,4.63
291,Alofi,NU,2021-07-24 16:22:40,-19.0595,-169.9187,73.29,100,85,4.61
292,Sao Gabriel Da Cachoeira,BR,2021-07-24 16:23:10,-0.1303,-67.0892,84.0,84,40,3.44
293,King City,US,2021-07-24 16:23:10,36.2127,-121.126,84.22,33,27,0.27
294,Iqaluit,CA,2021-07-24 16:19:06,63.7506,-68.5145,47.93,70,90,15.99
295,Mogadishu,SO,2021-07-24 16:23:10,2.0371,45.3438,76.8,79,59,23.82
296,Stettler,CA,2021-07-24 16:23:11,52.3168,-112.7186,67.75,52,6,6.91
297,Ranau,MY,2021-07-24 16:23:11,5.9538,116.6641,74.05,76,58,2.08
298,Kuching,MY,2021-07-24 16:23:11,1.55,110.3333,80.82,89,20,0.0
299,San Patricio,US,2021-07-24 16:23:12,28.017,-97.5169,90.32,51,0,13.51
300,Aswan,EG,2021-07-24 16:23:12,24.0934,32.907,103.3,15,0,12.66
301,Ponta Do Sol,PT,2021-07-24 16:22:21,32.6667,-17.1,82.71,68,0,4.9
302,Scarborough,GB,2021-07-24 16:21:14,54.2797,-0.4044,66.02,73,100,1.01
303,Luxor,EG,2021-07-24 16:23:13,25.6989,32.6421,96.85,21,0,9.22
304,Tamandare,BR,2021-07-24 16:23:13,-8.7597,-35.1047,79.77,61,24,12.71
305,Upernavik,GL,2021-07-24 16:23:14,72.7868,-56.1549,39.04,91,99,7.29
306,Bocanda,CI,2021-07-24 16:23:14,7.0626,-4.4995,82.44,60,99,6.51
307,Carrollton,US,2021-07-24 16:19:50,32.9537,-96.8903,91.69,65,20,1.01
308,Isangel,VU,2021-07-24 16:23:14,-19.55,169.2667,75.07,86,6,2.86
309,Talcahuano,CL,2021-07-24 16:23:15,-36.7167,-73.1167,53.28,87,75,13.8
310,Innisfail,AU,2021-07-24 16:23:15,-17.5333,146.0333,65.34,86,15,4.12
311,Urumqi,CN,2021-07-24 16:23:15,43.801,87.6005,85.15,23,0,4.47
312,Chulman,RU,2021-07-24 16:23:16,56.8479,124.9104,56.3,98,100,3.15
313,Bonavista,CA,2021-07-24 16:23:16,48.6499,-53.1147,64.4,77,63,4.59
314,Avarua,CK,2021-07-24 16:22:25,-21.2078,-159.775,69.85,83,40,5.75
315,Charters Towers,AU,2021-07-24 16:23:17,-20.1,146.2667,60.35,46,70,8.7
316,Lumphat,KH,2021-07-24 16:23:17,13.4878,106.9816,72.21,96,100,6.11
317,Clyde River,CA,2021-07-24 16:23:17,70.4692,-68.5914,35.83,93,90,13.8
318,Kharan,PK,2021-07-24 16:23:18,28.5833,65.4167,102.76,14,82,5.7
319,Vanderhoof,CA,2021-07-24 16:23:18,54.0166,-124.0198,60.98,63,97,3.06
320,Sivas,TR,2021-07-24 16:23:18,39.7916,37.0019,61.43,72,40,19.57
321,Kavieng,PG,2021-07-24 16:23:19,-2.5744,150.7967,82.33,77,4,11.05
322,Dawei,MM,2021-07-24 16:23:19,14.0833,98.2,76.78,91,100,7.96
323,Derzhavinsk,KZ,2021-07-24 16:23:19,51.1,66.3167,79.12,47,78,16.06
324,Ketchikan,US,2021-07-24 16:23:20,55.3422,-131.6461,55.87,94,90,10.36
325,Pisco,PE,2021-07-24 16:23:20,-13.7,-76.2167,66.25,63,75,3.44
326,Yanam,IN,2021-07-24 16:23:20,16.7333,82.2167,84.6,76,60,4.14
327,Mokrousovo,RU,2021-07-24 16:23:21,55.8103,66.7653,65.46,98,100,6.24
328,Dalvik,IS,2021-07-24 16:23:21,65.9702,-18.5286,58.93,84,100,4.18
329,San Cristobal,VE,2021-07-24 16:23:21,7.7669,-72.225,80.78,50,100,5.66
330,Narasapur,IN,2021-07-24 16:23:22,16.45,81.6667,83.71,77,47,6.26
331,Baiyin,CN,2021-07-24 16:23:22,36.5583,104.2081,83.28,49,41,5.41
332,Dubbo,AU,2021-07-24 16:23:22,-32.25,148.6167,48.33,81,75,20.71
333,Wagga Wagga,AU,2021-07-24 16:23:23,-35.1167,147.3667,45.01,100,90,20.71
334,Bilibino,RU,2021-07-24 16:23:23,68.0546,166.4372,44.91,82,46,1.36
335,Sept-Iles,CA,2021-07-24 16:20:20,50.2001,-66.3821,67.05,81,40,8.01
336,Lexington,US,2021-07-24 16:23:24,37.9887,-84.4777,83.28,59,1,1.01
337,Puerto Leguizamo,CO,2021-07-24 16:23:24,-0.1934,-74.7819,83.39,60,97,2.95
338,Superior,US,2021-07-24 16:21:18,46.7208,-92.1041,82.71,62,1,12.66
339,Demba,CD,2021-07-24 16:23:25,-5.51,22.2667,88.03,24,25,2.64
340,Quatre Cocos,MU,2021-07-24 16:23:25,-20.2078,57.7625,69.91,73,50,9.84
341,Kayerkan,RU,2021-07-24 16:23:25,69.3497,87.7602,54.16,68,74,12.97
342,Galveston,US,2021-07-24 16:23:25,29.3669,-94.9669,91.94,75,20,1.99
343,Warrnambool,AU,2021-07-24 16:23:26,-38.3833,142.4833,41.81,64,100,17.9
344,Salobrena,ES,2021-07-24 16:23:26,36.7428,-3.5872,106.02,32,4,9.44
345,Adrar,MR,2021-07-24 16:23:26,20.5022,-10.0711,107.47,14,16,3.85
346,Yamada,JP,2021-07-24 16:23:27,39.4667,141.95,71.4,94,28,5.55
347,Woodstock,CA,2021-07-24 16:20:30,43.1334,-80.7497,75.81,84,90,13.0
348,Sola,VU,2021-07-24 16:23:27,-13.8833,167.55,80.49,74,97,12.08
349,Sakakah,SA,2021-07-24 16:23:28,29.9697,40.2064,98.17,19,0,11.45
350,Khilok,RU,2021-07-24 16:23:28,51.3674,110.4676,59.34,72,79,1.7
351,Burgeo,CA,2021-07-24 16:23:28,47.6167,-57.6152,56.95,92,100,2.44
352,The Valley,AI,2021-07-24 16:23:29,18.217,-63.0578,85.1,79,20,18.41
353,Galbshtadt,RU,2021-07-24 16:23:29,53.2264,78.9845,69.91,70,58,5.41
354,Klaksvik,FO,2021-07-24 16:23:30,62.2266,-6.589,52.72,94,81,21.88
355,Zlotow,PL,2021-07-24 16:23:30,53.3635,17.0408,78.24,53,86,8.08
356,Avera,US,2021-07-24 16:23:30,33.194,-82.5271,88.38,54,0,5.79
357,Arman,RU,2021-07-24 16:23:31,59.7,150.1667,51.8,96,100,4.38
358,Gashua,NG,2021-07-24 16:23:31,12.871,11.0482,87.51,48,56,12.68
359,Bairiki,KI,2021-07-24 16:23:31,1.3292,172.9752,82.4,78,20,4.61
360,Ixtapa,MX,2021-07-24 16:23:32,20.7,-105.2,83.23,83,75,3.44
361,Port Hedland,AU,2021-07-24 16:23:32,-20.3167,118.5667,62.65,63,7,2.3
362,Consett,GB,2021-07-24 16:23:32,54.854,-1.8316,68.14,74,98,9.62
363,San Policarpo,PH,2021-07-24 16:23:33,12.1791,125.5072,82.35,72,27,12.41
364,Nara,JP,2021-07-24 16:23:33,34.6851,135.8049,81.97,94,64,2.93
365,Villa Bruzual,VE,2021-07-24 16:23:33,9.3328,-69.1208,80.11,86,99,5.84
366,Mpraeso,GH,2021-07-24 16:23:34,6.5932,-0.7346,79.32,58,80,6.87
367,Stabat,ID,2021-07-24 16:23:34,3.761,98.4513,82.6,92,54,2.62
368,Provideniya,RU,2021-07-24 16:23:19,64.3833,-173.3,46.94,98,100,11.12
369,Svetlaya,RU,2021-07-24 16:23:34,46.5389,138.3297,70.36,94,90,4.16
370,Ferme-Neuve,CA,2021-07-24 16:23:35,46.7001,-75.4493,76.78,47,100,9.8
371,Udachnyy,RU,2021-07-24 16:23:35,66.4167,112.4,59.83,52,62,4.09
372,Cheremshan,RU,2021-07-24 16:23:35,54.6667,51.5,63.9,67,96,10.38
373,La Macarena,CO,2021-07-24 16:23:36,2.1837,-73.7849,79.23,69,100,5.77
374,Sao Raimundo Nonato,BR,2021-07-24 16:23:13,-9.0153,-42.6994,89.49,30,17,12.06
375,Turayf,SA,2021-07-24 16:23:36,31.6725,38.6637,89.85,31,0,11.5
376,Gongzhuling,CN,2021-07-24 16:23:37,43.5008,124.8198,77.34,72,100,11.45
377,Belmonte,BR,2021-07-24 16:23:37,-15.8631,-38.8828,80.6,57,97,12.68
378,Iquitos,PE,2021-07-24 16:22:25,-3.7481,-73.2472,80.64,83,75,3.44
379,Lodwar,KE,2021-07-24 16:23:37,3.1191,35.5973,77.49,59,91,8.14
380,Nome,US,2021-07-24 16:23:38,64.5011,-165.4064,46.47,87,90,3.44
381,Lata,PT,2021-07-24 16:23:38,40.1629,-8.3327,81.05,44,4,11.97
382,Trelew,AR,2021-07-24 16:23:38,-43.249,-65.3051,51.01,29,100,18.68
383,General Jose Eduvigis Diaz,PY,2021-07-24 16:23:39,-27.1667,-58.4167,89.06,32,17,13.18
384,Bengkulu,ID,2021-07-24 16:22:19,-3.8004,102.2655,77.45,84,9,6.55
385,Saint Anthony,US,2021-07-24 16:23:39,45.0205,-93.218,85.24,60,20,3.0
386,Taoudenni,ML,2021-07-24 16:20:11,22.6783,-3.9836,113.43,5,5,9.75
387,Usinsk,RU,2021-07-24 16:23:40,65.9939,57.5281,51.4,81,100,3.85
388,Shumikha,RU,2021-07-24 16:23:40,55.2261,63.2961,64.17,79,100,3.87
389,Loandjili,CG,2021-07-24 16:23:40,-4.7561,11.8578,75.31,78,90,4.61
390,Saint-Augustin,CA,2021-07-24 16:23:41,51.226,-58.6502,56.77,69,91,8.68
391,Grand Gaube,MU,2021-07-24 16:23:41,-20.0064,57.6608,70.2,70,54,1.99
392,Artsyz,UA,2021-07-24 16:23:41,45.9919,29.4182,79.27,41,9,6.62
393,Tatawin,TN,2021-07-24 16:23:42,32.9297,10.4518,101.28,11,0,9.53
394,Rafsanjan,IR,2021-07-24 16:23:05,30.4067,55.9939,93.18,10,3,20.18
395,Oga,IT,2021-07-24 16:23:42,46.4631,10.347,70.68,76,88,9.15
396,Piritiba,BR,2021-07-24 16:23:42,-11.7303,-40.5553,65.91,86,100,7.38
397,Port Macquarie,AU,2021-07-24 16:23:43,-31.4333,152.9167,49.96,71,4,7.0
398,Shimoda,JP,2021-07-24 16:23:43,34.6667,138.95,75.11,84,0,6.35
399,Fairbanks,US,2021-07-24 16:21:52,64.8378,-147.7164,61.09,94,90,9.22
400,Sao Sepe,BR,2021-07-24 16:23:44,-30.1606,-53.5653,82.35,49,0,4.34
401,Merauke,ID,2021-07-24 16:23:44,-8.4667,140.3333,75.87,86,100,8.23
402,Fillmore,US,2021-07-24 16:23:44,43.6666,-92.1002,83.39,69,1,8.05
403,Amarwara,IN,2021-07-24 16:23:45,22.3,79.1667,71.87,93,100,11.03
404,Iberia,US,2021-07-24 16:23:45,29.9502,-91.7507,89.67,70,20,9.22
405,Bahia Honda,CU,2021-07-24 16:19:10,22.9036,-83.1592,86.74,62,11,6.02
406,Tutoia,BR,2021-07-24 16:23:46,-2.7619,-42.2744,91.38,48,19,6.93
407,Buala,SB,2021-07-24 16:23:46,-8.145,159.5921,79.86,81,47,5.46
408,Cap-Chat,CA,2021-07-24 16:22:28,49.1001,-66.6821,62.6,62,40,5.66
409,Velizh,RU,2021-07-24 16:23:47,55.6056,31.1967,70.66,47,25,3.87
410,Araouane,ML,2021-07-24 16:23:47,18.9048,-3.5265,107.06,17,8,9.24
411,Yar-Sale,RU,2021-07-24 16:23:47,66.8333,70.8333,54.37,69,100,8.97
412,Batemans Bay,AU,2021-07-24 16:23:48,-35.7167,150.1833,48.99,69,75,4.79
413,Den Helder,NL,2021-07-24 16:23:48,52.9599,4.7593,76.98,71,90,6.91
414,Oskarshamn,SE,2021-07-24 16:23:49,57.2645,16.4484,72.81,53,0,8.97
415,Burgos,ES,2021-07-24 16:23:49,42.3394,-3.7079,75.61,27,20,11.5
416,Shellbrook,CA,2021-07-24 16:23:49,53.2168,-106.4011,70.83,37,49,16.17
417,Camabatela,AO,2021-07-24 16:23:50,-8.1881,15.375,82.2,15,0,4.63
418,Canutama,BR,2021-07-24 16:23:50,-6.5339,-64.3831,85.3,60,67,3.11
419,Beaverlodge,CA,2021-07-24 16:23:50,55.2166,-119.4361,65.55,43,9,18.79
420,Coahuayana,MX,2021-07-24 16:23:51,18.7333,-103.6833,87.28,74,98,2.04
421,Atambua,ID,2021-07-24 16:23:51,-9.1061,124.8925,67.15,70,14,4.34
422,Marystown,CA,2021-07-24 16:23:51,47.1666,-55.1483,60.53,85,93,12.08
423,Slantsy,RU,2021-07-24 16:23:52,59.1182,28.0914,68.23,41,41,5.28
424,Mugan,CN,2021-07-24 16:23:52,35.9404,101.3842,66.43,79,96,5.37
425,Lagos,NG,2021-07-24 16:22:03,6.5833,3.75,84.52,67,58,9.62
426,Toora-Khem,RU,2021-07-24 16:23:52,52.4675,96.11,60.57,96,100,1.54
427,Boyolangu,ID,2021-07-24 16:23:53,-8.1181,111.8935,72.99,88,55,3.36
428,Yarmouth,US,2021-07-24 16:23:53,41.7057,-70.2286,81.97,64,1,5.01
429,Mayumba,GA,2021-07-24 16:23:53,-3.432,10.6554,73.44,77,35,9.19
430,Port Blair,IN,2021-07-24 16:23:30,11.6667,92.75,82.45,84,100,22.01
431,Ritchie,ZA,2021-07-24 16:23:54,-29.038,24.6028,49.21,27,0,6.11
432,Wagar,SD,2021-07-24 16:23:54,16.1525,36.2032,75.58,85,100,14.88
433,Parkent,UZ,2021-07-24 16:23:55,41.2944,69.6764,94.82,14,0,6.73
434,Namatanai,PG,2021-07-24 16:23:55,-3.6667,152.4333,78.6,82,45,5.12
435,Petropavlovsk-Kamchatskiy,RU,2021-07-24 16:23:55,53.0452,158.6483,54.19,100,20,4.47
436,Vertientes,CU,2021-07-24 16:23:56,21.2594,-78.1464,88.41,64,37,7.07
437,Maumere,ID,2021-07-24 16:23:56,-8.6199,122.2111,75.56,71,16,6.11
438,Kasongo-Lunda,CD,2021-07-24 16:23:56,-6.4667,16.8167,92.86,16,0,4.27
439,Shahrud,IR,2021-07-24 16:19:15,36.4182,54.9763,81.86,51,1,12.5
440,Seoul,KR,2021-07-24 16:22:32,37.5683,126.9778,80.11,89,0,2.3
441,Zhanakorgan,KZ,2021-07-24 16:23:57,43.9098,67.2495,93.42,15,0,13.31
442,Beatrice,US,2021-07-24 16:23:57,40.2681,-96.747,89.46,62,1,6.91
443,La Libertad,EC,2021-07-24 16:23:58,-2.2333,-80.9,74.86,73,40,8.05
444,Onega,RU,2021-07-24 16:23:58,63.9061,38.1404,53.31,61,100,7.67
445,Tanout,NE,2021-07-24 16:23:58,14.9709,8.8879,93.47,36,82,11.41
446,Mezen,RU,2021-07-24 16:23:59,65.8522,44.24,45.57,93,100,10.47
447,Paracuru,BR,2021-07-24 16:22:37,-3.41,-39.0306,87.82,45,81,14.63
448,Sisimiut,GL,2021-07-24 16:23:59,66.9395,-53.6735,38.26,94,96,6.13
449,Wajir,KE,2021-07-24 16:23:59,1.7471,40.0573,83.73,34,98,20.49
450,Yerbogachen,RU,2021-07-24 16:22:40,61.2767,108.0108,63.27,72,69,4.09
451,Halifax,CA,2021-07-24 16:21:43,44.6453,-63.5724,72.52,63,26,3.0
452,Kohima,IN,2021-07-24 16:24:00,25.6667,94.1167,66.87,96,93,2.06
453,Lindas,NO,2021-07-24 16:24:00,60.7381,5.16,76.71,85,90,4.05
454,Alugan,PH,2021-07-24 16:24:01,12.2188,125.4808,82.29,71,34,11.99
455,Fortuna,US,2021-07-24 16:24:01,40.5982,-124.1573,56.98,92,20,0.0
456,Bage,BR,2021-07-24 16:24:01,-31.3314,-54.1069,82.18,36,0,12.66
457,Kamaishi,JP,2021-07-24 16:24:02,39.2667,141.8833,72.14,93,17,5.19
458,Rio Grande,BR,2021-07-24 16:24:02,-32.035,-52.0986,67.5,61,0,5.23
459,Hirara,JP,2021-07-24 16:24:03,24.8,125.2833,82.8,84,100,23.33
460,Viransehir,TR,2021-07-24 16:24:03,37.2353,39.7631,94.8,12,0,9.24
461,Yulara,AU,2021-07-24 16:24:03,-25.2406,130.9889,44.44,57,76,5.75
462,Uvat,RU,2021-07-24 16:24:04,59.1433,68.8953,57.94,95,100,2.44
463,Aquiraz,BR,2021-07-24 16:24:04,-3.9014,-38.3911,89.22,43,19,12.26
464,Namibe,AO,2021-07-24 16:23:17,-15.1961,12.1522,72.27,61,0,8.7
465,Kodinsk,RU,2021-07-24 16:24:04,58.6881,99.1844,66.24,64,17,3.15
466,Ashland,US,2021-07-24 16:23:45,40.8167,-82.2665,81.14,71,92,10.87
467,Orlik,RU,2021-07-24 16:24:05,52.5178,99.825,61.0,75,100,3.6
468,Taksimo,RU,2021-07-24 16:22:48,56.3444,114.8794,58.57,80,95,5.84
469,Moree,AU,2021-07-24 16:24:05,-29.4667,149.85,50.02,66,83,9.22
470,Shingu,JP,2021-07-24 16:23:51,33.7333,135.9833,75.9,90,43,4.79
471,El Retorno,CO,2021-07-24 16:24:06,2.3302,-72.6276,78.84,72,100,4.21
472,Olafsvik,IS,2021-07-24 16:24:06,64.8945,-23.7142,50.58,94,99,11.39
473,Monrovia,LR,2021-07-24 16:24:07,6.3005,-10.7969,83.97,74,100,11.36
474,Northam,GB,2021-07-24 16:23:34,51.0333,-4.2167,72.3,84,75,12.26
475,Ailigandi,PA,2021-07-24 16:24:07,9.2333,-78.0167,83.34,75,100,3.2
476,Cap Malheureux,MU,2021-07-24 16:24:08,-19.9842,57.6142,70.29,70,53,3.0
477,Matara,LK,2021-07-24 16:24:08,5.9485,80.5353,77.36,91,86,7.47
478,Batagay-Alyta,RU,2021-07-24 16:24:08,67.8006,130.4114,56.55,86,100,4.52
479,Tukums,LV,2021-07-24 16:24:09,56.9669,23.1553,67.35,47,26,8.41
480,Pitanga,BR,2021-07-24 16:23:39,-24.7572,-51.7614,71.01,39,0,6.49
481,London,GB,2021-07-24 16:23:32,51.5085,-0.1257,75.36,73,40,9.22
482,San Andres,CO,2021-07-24 16:24:09,12.5847,-81.7006,81.5,82,100,19.93
483,Oksfjord,NO,2021-07-24 16:24:10,70.2396,22.3479,51.87,98,100,9.8
484,Tumbi,TZ,2021-07-24 16:24:10,-5.0667,32.7333,75.06,27,12,4.09
485,Kaspiyskiy,RU,2021-07-24 16:24:10,45.3929,47.3707,81.77,53,59,10.45
486,Flin Flon,CA,2021-07-24 16:24:11,54.7682,-101.865,67.84,64,75,9.22
487,Tete,MZ,2021-07-24 16:24:11,-16.1564,33.5867,71.69,40,20,12.66
488,Tarauaca,BR,2021-07-24 16:24:11,-8.1614,-70.7656,92.37,36,30,1.66
489,Manyana,BW,2021-07-24 16:24:12,-23.4,21.7167,56.77,26,0,8.41
490,Maine-Soroa,NE,2021-07-24 16:24:12,13.2114,12.0241,90.19,42,23,10.92
491,Martapura,ID,2021-07-24 16:24:12,-3.4167,114.85,75.29,88,6,2.3
492,Okha,RU,2021-07-24 16:24:12,53.5739,142.9478,61.83,99,100,8.84
493,Burns Lake,CA,2021-07-24 16:24:13,54.2331,-125.7533,53.02,73,100,3.65
494,Wangkui,CN,2021-07-24 16:24:13,46.8333,126.5,69.62,97,100,5.08
495,Hualmay,PE,2021-07-24 16:24:13,-11.0964,-77.6139,66.94,71,36,8.19
496,Najran,SA,2021-07-24 16:19:36,17.4924,44.1277,92.05,28,53,15.88
497,Saint-Georges,GD,2021-07-24 16:24:14,12.0564,-61.7485,85.68,79,75,17.27
498,Annau,TM,2021-07-24 16:24:14,37.8876,58.516,99.9,17,0,6.91
499,Ulladulla,AU,2021-07-24 16:22:39,-35.35,150.4667,54.88,65,70,8.3
500,Caucaia,BR,2021-07-24 16:24:15,-3.7361,-38.6531,89.08,48,40,11.5
501,Tambovka,RU,2021-07-24 16:24:15,50.0969,128.0489,69.91,96,100,10.87
502,Namtsy,RU,2021-07-24 16:24:15,62.7161,129.6658,62.71,96,39,5.03
503,Hay River,CA,2021-07-24 16:24:16,60.8156,-115.7999,53.58,87,75,11.5
504,Balabac,PH,2021-07-24 16:24:16,7.9868,117.0645,83.16,83,100,11.83
505,Zhezkazgan,KZ,2021-07-24 16:24:16,47.8043,67.7144,90.81,17,16,6.38
506,Conceicao Do Araguaia,BR,2021-07-24 16:24:17,-8.2578,-49.2647,93.33,31,0,12.66
507,Ca Mau,VN,2021-07-24 16:21:07,9.1769,105.15,78.62,85,97,8.25
508,Arlit,NE,2021-07-24 16:24:17,18.7369,7.3853,102.11,22,10,5.28
509,Obo,CF,2021-07-24 16:24:18,5.3998,26.4869,79.59,67,82,4.92
510,Sur,OM,2021-07-24 16:23:27,22.5667,59.5289,93.65,54,79,10.51
511,Carlisle,US,2021-07-24 16:24:18,40.2015,-77.1889,84.79,50,5,1.99
512,Wahiawa,US,2021-07-24 16:24:18,21.5028,-158.0236,75.52,85,90,0.0
513,Omsukchan,RU,2021-07-24 16:24:19,62.5333,155.8,47.82,93,98,4.76
514,Lapeer,US,2021-07-24 16:24:19,43.0514,-83.3188,84.11,83,40,10.36
515,Beyneu,KZ,2021-07-24 16:24:19,45.3167,55.2,94.12,29,50,9.6
516,Abu Dhabi,AE,2021-07-24 16:24:20,24.4667,54.3667,98.71,59,36,8.05
517,Carballo,ES,2021-07-24 16:24:20,43.213,-8.691,73.0,79,58,8.75
518,Leh,IN,2021-07-24 16:24:20,34.1667,77.5833,74.53,31,59,5.59
519,Kargil,IN,2021-07-24 16:24:21,34.5667,76.1,71.15,40,50,7.02
520,Xam Nua,LA,2021-07-24 16:24:21,20.4197,104.0439,68.5,97,3,1.59
521,Vao,NC,2021-07-24 16:24:22,-22.6667,167.4833,70.74,85,27,7.27
522,Bubaque,GW,2021-07-24 16:24:22,11.2833,-15.8333,79.43,74,96,6.58
523,Mombetsu,JP,2021-07-24 16:24:22,44.3525,143.3525,70.86,91,28,3.0
524,Tautira,PF,2021-07-24 16:24:23,-17.7333,-149.15,69.82,70,0,8.86
525,Sal Rei,CV,2021-07-24 16:24:23,16.1833,-22.9167,81.16,57,40,12.66
526,Shibetsu,JP,2021-07-24 16:24:23,43.659,145.132,64.53,98,45,7.78
527,Balakhta,RU,2021-07-24 16:24:24,55.38,91.6,65.03,76,13,5.3
528,Oktyabrskoye,RU,2021-07-24 16:24:24,43.0645,44.7417,68.14,88,75,4.47
529,Berlevag,NO,2021-07-24 16:24:24,70.8578,29.0864,45.21,86,100,27.94
530,Tynda,RU,2021-07-24 16:24:25,55.1667,124.7167,56.55,97,50,3.44
531,Guilin,CN,2021-07-24 16:24:25,25.2819,110.2864,80.71,83,18,4.97
532,Ilhabela,BR,2021-07-24 16:24:25,-23.7781,-45.3581,73.18,54,0,4.83
533,Portree,GB,2021-07-24 16:24:26,57.4129,-6.1942,72.52,45,91,2.89
534,Christchurch,NZ,2021-07-24 16:24:24,-43.5333,172.6333,46.9,88,5,1.99
535,Dondo,MZ,2021-07-24 16:24:26,-19.6094,34.7431,69.31,67,62,9.98
536,Muzhi,RU,2021-07-24 16:24:26,65.3667,64.6667,62.13,63,95,9.37
537,Kashary,RU,2021-07-24 16:24:27,49.04,41.0056,77.72,41,38,8.34
538,Esil,KZ,2021-07-24 16:24:27,51.9556,66.4042,74.52,54,100,7.9
539,Porto Novo,BJ,2021-07-24 16:24:28,6.4965,2.6036,82.22,63,73,12.44
540,Zunyi,CN,2021-07-24 16:24:28,27.6867,106.9072,69.53,93,15,3.98
541,Toamasina,MG,2021-07-24 16:24:28,-18.1667,49.3833,69.8,83,20,4.61
542,Stornoway,GB,2021-07-24 16:23:20,58.2093,-6.3865,68.94,82,52,9.22
543,Betafo,MG,2021-07-24 16:24:29,-19.8333,46.85,56.43,79,86,9.04
544,Cabedelo,BR,2021-07-24 16:24:29,-6.9811,-34.8339,83.07,61,0,17.81
545,Puerto Carreno,CO,2021-07-24 16:24:30,6.189,-67.4859,82.22,76,98,1.68
546,Tres Arroyos,AR,2021-07-24 16:24:30,-38.3739,-60.2798,54.73,36,87,13.42
547,Roma,US,2021-07-24 16:24:28,43.2128,-75.4557,80.46,57,1,10.36
548,Roros,NO,2021-07-24 16:24:30,62.5747,11.3842,76.84,29,76,6.91
549,Price,US,2021-07-24 16:24:31,39.5994,-110.8107,83.12,29,1,0.0
550,Noyabrsk,RU,2021-07-24 16:24:31,63.1994,75.4507,56.46,97,100,9.66
551,Gbadolite,CD,2021-07-24 16:24:31,4.2833,21.0167,75.16,86,97,3.96
552,Tarakan,ID,2021-07-24 16:24:32,3.3,117.6333,78.3,83,75,16.11
553,Lazo,RU,2021-07-24 16:24:32,43.3817,133.9014,72.23,95,2,2.17
554,Collie,AU,2021-07-24 16:24:32,-33.3667,116.15,53.98,93,95,6.98
555,Taltal,CL,2021-07-24 16:24:33,-25.4,-70.4833,60.48,67,38,5.59
556,Chik,RU,2021-07-24 16:24:33,54.9928,82.4311,67.75,88,20,4.47
